from,to,const,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40
% Geographical variation in feedstock max. availability for cost-curve (k-ton/h),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPID,7TID,0.87814037,0.87814037,0.87814037,0.87814037,0.885051897,0.891963423,0.89887495,0.899253344,0.899631738,0.900010132,0.900388526,0.90076692,0.90759221,0.9144175,0.92124279,0.92806808,0.93489337,0.940847192,0.946801014,0.952754836,0.958708658,0.96466248,0.967639391,0.970616302,0.973593213,0.976570124,0.979547035,0.982523946,0.985500857,0.988477768,0.991454679,0.99443159,0.997408501,1.000385412,1.003362323,1.006339234,1.009316145,1.012293056,1.015269967,1.018246878,1.021223789
CPIL,7TIL,8.94242106,8.94242106,8.94242106,8.94242106,9.045731387,9.149041713,9.25235204,9.350364622,9.448377204,9.546389786,9.644402368,9.74241495,9.82962728,9.91683961,10.00405194,10.09126427,10.1784766,10.33515628,10.49183596,10.64851564,10.80519532,10.961875,11.04021484,11.11855468,11.19689452,11.27523436,11.3535742,11.43191404,11.51025388,11.58859372,11.66693356,11.7452734,11.82361324,11.90195308,11.98029292,12.05863276,12.1369726,12.21531244,12.29365228,12.37199212,12.45033196
CPIN,7TIN,4.32985782,4.32985782,4.32985782,4.32985782,4.386776937,4.443696053,4.50061517,4.550338972,4.600062774,4.649786576,4.699510378,4.74923418,4.795452602,4.841671024,4.887889446,4.934107868,4.98032629,5.026445338,5.072564386,5.118683434,5.164802482,5.21092153,5.233981054,5.257040578,5.280100102,5.303159626,5.32621915,5.349278674,5.372338198,5.395397722,5.418457246,5.44151677,5.464576294,5.487635818,5.510695342,5.533754866,5.55681439,5.579873914,5.602933438,5.625992962,5.649052486
CPIA,7TIA,10.0886471,10.0886471,10.0886471,10.0886471,10.35995467,10.63126223,10.9025698,11.1421989,11.381828,11.6214571,11.8610862,12.1007153,12.26088996,12.42106462,12.58123928,12.74141394,12.9015886,13.13411646,13.36664432,13.59917218,13.83170004,14.0642279,14.18049183,14.29675576,14.41301969,14.52928362,14.64554755,14.76181148,14.87807541,14.99433934,15.11060327,15.2268672,15.34313113,15.45939506,15.57565899,15.69192292,15.80818685,15.92445078,16.04071471,16.15697864,16.27324257
CPKS,7TKS,4.58416678,4.58416678,4.58416678,4.58416678,4.66528664,4.7464065,4.82752636,4.974773018,5.122019676,5.269266334,5.416512992,5.56375965,5.800758014,6.037756378,6.274754742,6.511753106,6.74875147,6.951361802,7.153972134,7.356582466,7.559192798,7.76180313,7.863108296,7.964413462,8.065718628,8.167023794,8.26832896,8.369634126,8.470939292,8.572244458,8.673549624,8.77485479,8.876159956,8.977465122,9.078770288,9.180075454,9.28138062,9.382685786,9.483990952,9.585296118,9.686601284
CPKY,7TKY,1.45233061,1.45233061,1.45233061,1.45233061,1.461634737,1.470938863,1.48024299,1.478477468,1.476711946,1.474946424,1.473180902,1.47141538,1.479019058,1.486622736,1.494226414,1.501830092,1.50943377,1.517520784,1.525607798,1.533694812,1.541781826,1.54986884,1.553912347,1.557955854,1.561999361,1.566042868,1.570086375,1.574129882,1.578173389,1.582216896,1.586260403,1.59030391,1.594347417,1.598390924,1.602434431,1.606477938,1.610521445,1.614564952,1.618608459,1.622651966,1.626695473
CPLA,7TLA,0.70966328,0.70966328,0.70966328,0.70966328,0.717240833,0.724818387,0.73239594,0.736317332,0.740238724,0.744160116,0.748081508,0.7520029,0.757087756,0.762172612,0.767257468,0.772342324,0.77742718,0.783682342,0.789937504,0.796192666,0.802447828,0.80870299,0.811830571,0.814958152,0.818085733,0.821213314,0.824340895,0.827468476,0.830596057,0.833723638,0.836851219,0.8399788,0.843106381,0.846233962,0.849361543,0.852489124,0.855616705,0.858744286,0.861871867,0.864999448,0.868127029
CPME,7TME,0.04405093,0.04405093,0.04405093,0.04405093,0.04412809,0.04420525,0.04428241,0.043578706,0.042875002,0.042171298,0.041467594,0.04076389,0.04076389,0.04076389,0.04076389,0.04076389,0.04076389,0.04076389,0.04076389,0.04076389,0.04076389,0.04076389,0.04076389,0.04076389,0.04076389,0.04076389,0.04076389,0.04076389,0.04076389,0.04076389,0.04076389,0.04076389,0.04076389,0.04076389,0.04076389,0.04076389,0.04076389,0.04076389,0.04076389,0.04076389,0.04076389
CPMD,7TMD,0.37924351,0.37924351,0.37924351,0.37924351,0.38736383,0.39548415,0.40360447,0.406224026,0.408843582,0.411463138,0.414082694,0.41670225,0.42057822,0.42445419,0.42833016,0.43220613,0.4360821,0.441218564,0.446355028,0.451491492,0.456627956,0.46176442,0.464332652,0.466900884,0.469469116,0.472037348,0.47460558,0.477173812,0.479742044,0.482310276,0.484878508,0.48744674,0.490014972,0.492583204,0.495151436,0.497719668,0.5002879,0.502856132,0.505424364,0.507992596,0.510560828
CPMA,7TMA,0.01648148,0.01648148,0.01648148,0.01648148,0.016516203,0.016550927,0.01658565,0.016317132,0.016048614,0.015780096,0.015511578,0.01524306,0.01524306,0.01524306,0.01524306,0.01524306,0.01524306,0.01524306,0.01524306,0.01524306,0.01524306,0.01524306,0.01524306,0.01524306,0.01524306,0.01524306,0.01524306,0.01524306,0.01524306,0.01524306,0.01524306,0.01524306,0.01524306,0.01524306,0.01524306,0.01524306,0.01524306,0.01524306,0.01524306,0.01524306,0.01524306
