from,to,const,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40
CPID,7TID,0.99721398,0.99721398,0.99721398,0.99721398,1.013644207,1.030074433,1.04650466,1.050119974,1.053735288,1.057350602,1.060965916,1.06458123,1.067650498,1.070719766,1.073789034,1.076858302,1.07992757,1.082589068,1.085250566,1.087912064,1.090573562,1.09323506,1.094565809,1.095896558,1.097227307,1.098558056,1.099888805,1.101219554,1.102550303,1.103881052,1.105211801,1.10654255,1.107873299,1.109204048,1.110534797,1.111865546,1.113196295,1.114527044,1.115857793,1.117188542,1.118519291
CPIL,7TIL,11.9245297,11.9245297,11.9245297,11.9245297,12.42009177,12.91565383,13.4112159,13.7914075,14.1715991,14.5517907,14.9319823,15.3121739,15.747177,16.1821801,16.6171832,17.0521863,17.4871894,17.81947166,18.15175392,18.48403618,18.81631844,19.1486007,19.31474183,19.48088296,19.64702409,19.81316522,19.97930635,20.14544748,20.31158861,20.47772974,20.64387087,20.810012,20.97615313,21.14229426,21.30843539,21.47457652,21.64071765,21.80685878,21.97299991,22.13914104,22.30528217
CPIN,7TIN,5.74945356,5.74945356,5.74945356,5.74945356,5.996476667,6.243499773,6.49052288,6.68361161,6.87670034,7.06978907,7.2628778,7.45596653,7.654696774,7.853427018,8.052157262,8.250887506,8.44961775,8.595575872,8.741533994,8.887492116,9.033450238,9.17940836,9.252387421,9.325366482,9.398345543,9.471324604,9.544303665,9.617282726,9.690261787,9.763240848,9.836219909,9.90919897,9.982178031,10.05515709,10.12813615,10.20111521,10.27409428,10.34707334,10.4200524,10.49303146,10.56601052
CPIA,7TIA,13.7425306,13.7425306,13.7425306,13.7425306,14.27963307,14.81673553,15.353838,15.7878375,16.221837,16.6558365,17.089836,17.5238355,17.89145186,18.25906822,18.62668458,18.99430094,19.3619173,19.71795424,20.07399118,20.43002812,20.78606506,21.142102,21.32012047,21.49813894,21.67615741,21.85417588,22.03219435,22.21021282,22.38823129,22.56624976,22.74426823,22.9222867,23.10030517,23.27832364,23.45634211,23.63436058,23.81237905,23.99039752,24.16841599,24.34643446,24.52445293
CPKS,7TKS,5.81336958,5.81336958,5.81336958,5.81336958,6.11164441,6.40991924,6.70819407,7.681463496,8.654732922,9.628002348,10.60127177,11.5745412,11.8727667,12.1709922,12.4692177,12.7674432,13.0656687,13.8809451,14.6962215,15.5114979,16.3267743,17.1420507,17.5496889,17.9573271,18.3649653,18.7726035,19.1802417,19.5878799,19.9955181,20.4031563,20.8107945,21.2184327,21.6260709,22.0337091,22.4413473,22.8489855,23.2566237,23.6642619,24.0719001,24.4795383,24.8871765
CPKY,7TKY,1.53933776,1.53933776,1.53933776,1.53933776,1.58130394,1.62327012,1.6652363,1.84364553,2.02205476,2.20046399,2.37887322,2.55728245,2.765155102,2.973027754,3.180900406,3.388773058,3.59664571,3.759694604,3.922743498,4.085792392,4.248841286,4.41189018,4.493414627,4.574939074,4.656463521,4.737987968,4.819512415,4.901036862,4.982561309,5.064085756,5.145610203,5.22713465,5.308659097,5.390183544,5.471707991,5.553232438,5.634756885,5.716281332,5.797805779,5.879330226,5.960854673
CPLA,7TLA,0.7378496,0.7378496,0.7378496,0.7378496,0.735871973,0.733894347,0.73191672,0.739223496,0.746530272,0.753837048,0.761143824,0.7684506,0.917487816,1.066525032,1.215562248,1.364599464,1.51363668,1.756195486,1.998754292,2.241313098,2.483871904,2.72643071,2.847710113,2.968989516,3.090268919,3.211548322,3.332827725,3.454107128,3.575386531,3.696665934,3.817945337,3.93922474,4.060504143,4.181783546,4.303062949,4.424342352,4.545621755,4.666901158,4.788180561,4.909459964,5.030739367
CPME,7TME,0.04362269,0.04362269,0.04362269,0.04362269,0.04364198,0.04366127,0.04368056,0.045513892,0.047347224,0.049180556,0.051013888,0.05284722,0.05773611,0.062625,0.06751389,0.07240278,0.07729167,0.07964815,0.08200463,0.08436111,0.08671759,0.08907407,0.09025231,0.09143055,0.09260879,0.09378703,0.09496527,0.09614351,0.09732175,0.09849999,0.09967823,0.10085647,0.10203471,0.10321295,0.10439119,0.10556943,0.10674767,0.10792591,0.10910415,0.11028239,0.11146063
CPMD,7TMD,0.42773543,0.42773543,0.42773543,0.42773543,0.445346863,0.462958297,0.48056973,0.503581396,0.526593062,0.549604728,0.572616394,0.59562806,0.615449242,0.635270424,0.655091606,0.674912788,0.69473397,0.710518028,0.726302086,0.742086144,0.757870202,0.77365426,0.781546289,0.789438318,0.797330347,0.805222376,0.813114405,0.821006434,0.828898463,0.836790492,0.844682521,0.85257455,0.860466579,0.868358608,0.876250637,0.884142666,0.892034695,0.899926724,0.907818753,0.915710782,0.923602811
CPMA,7TMA,0.0162963,0.0162963,0.0162963,0.0162963,0.016307873,0.016319447,0.01633102,0.017543982,0.018756944,0.019969906,0.021182868,0.02239583,0.025210646,0.028025462,0.030840278,0.033655094,0.03646991,0.037875002,0.039280094,0.040685186,0.042090278,0.04349537,0.044197916,0.044900462,0.045603008,0.046305554,0.0470081,0.047710646,0.048413192,0.049115738,0.049818284,0.05052083,0.051223376,0.051925922,0.052628468,0.053331014,0.05403356,0.054736106,0.055438652,0.056141198,0.056843744
CPMI,7TMI,2.25005561,2.25005561,2.25005561,2.25005561,2.300456593,2.350857577,2.40125856,2.48338648,2.5655144,2.64764232,2.72977024,2.81189816,2.987639852,3.163381544,3.339123236,3.514864928,3.69060662,3.872214564,4.053822508,4.235430452,4.417038396,4.59864634,4.689450312,4.780254284,4.871058256,4.961862228,5.0526662,5.143470172,5.234274144,5.325078116,5.415882088,5.50668606,5.597490032,5.688294004,5.779097976,5.869901948,5.96070592,6.051509892,6.142313864,6.233117836,6.323921808
CPMN,7TMN,7.36286922,7.36286922,7.36286922,7.36286922,7.57150733,7.78014544,7.98878355,8.168771702,8.348759854,8.528748006,8.708736158,8.88872431,9.148994768,9.409265226,9.669535684,9.929806142,10.1900766,10.53499534,10.87991408,11.22483282,11.56975156,11.9146703,12.08712967,12.25958904,12.43204841,12.60450778,12.77696715,12.94942652,13.12188589,13.29434526,13.46680463,13.639264,13.81172337,13.98418274,14.15664211,14.32910148,14.50156085,14.67402022,14.84647959,15.01893896,15.19139833
CPMS,7TMS,0.94843223,0.94843223,0.94843223,0.94843223,0.965990827,0.983549423,1.00110802,1.050999422,1.100890824,1.150782226,1.200673628,1.25056503,1.45069246,1.65081989,1.85094732,2.05107475,2.25120218,2.38586212,2.52052206,2.655182,2.78984194,2.92450188,2.99183185,3.05916182,3.12649179,3.19382176,3.26115173,3.3284817,3.39581167,3.46314164,3.53047161,3.59780158,3.66513155,3.73246152,3.79979149,3.86712146,3.93445143,4.0017814,4.06911137,4.13644134,4.20377131
CPMO,7TMO,3.34663925,3.34663925,3.34663925,3.34663925,3.49816249,3.64968573,3.80120897,4.213687794,4.626166618,5.038645442,5.451124266,5.86360309,6.263494822,6.663386554,7.063278286,7.463170018,7.86306175,8.186722602,8.510383454,8.834044306,9.157705158,9.48136601,9.643196436,9.805026862,9.966857288,10.12868771,10.29051814,10.45234857,10.61417899,10.77600942,10.93783984,11.09967027,11.2615007,11.42333112,11.58516155,11.74699197,11.9088224,12.07065283,12.23248325,12.39431368,12.5561441
CPMT,7TMT,1.6614355,1.6614355,1.6614355,1.6614355,1.67871275,1.69599,1.71326725,1.717230754,1.721194258,1.725157762,1.729121266,1.73308477,1.73793535,1.74278593,1.74763651,1.75248709,1.75733767,1.765155746,1.772973822,1.780791898,1.788609974,1.79642805,1.800337088,1.804246126,1.808155164,1.812064202,1.81597324,1.819882278,1.823791316,1.827700354,1.831609392,1.83551843,1.839427468,1.843336506,1.847245544,1.851154582,1.85506362,1.858972658,1.862881696,1.866790734,1.870699772
CPNE,7TNE,8.77014551,8.77014551,8.77014551,8.77014551,9.05086315,9.33158079,9.61229843,9.886423104,10.16054778,10.43467245,10.70879713,10.9829218,11.240148,11.4973742,11.7546004,12.0118266,12.2690528,12.53573966,12.80242652,13.06911338,13.33580024,13.6024871,13.73583053,13.86917396,14.00251739,14.13586082,14.26920425,14.40254768,14.53589111,14.66923454,14.80257797,14.9359214,15.06926483,15.20260826,15.33595169,15.46929512,15.60263855,15.73598198,15.86932541,16.00266884,16.13601227
CPNV,7TNV,0.22551628,0.22551628,0.22551628,0.22551628,0.22564199,0.2257677,0.22589341,0.22298725,0.22008109,0.21717493,0.21426877,0.21136261,0.211394108,0.211425606,0.211457104,0.211488602,0.2115201,0.21155511,0.21159012,0.21162513,0.21166014,0.21169515,0.211712655,0.21173016,0.211747665,0.21176517,0.211782675,0.21180018,0.211817685,0.21183519,0.211852695,0.2118702,0.211887705,0.21190521,0.211922715,0.21194022,0.211957725,0.21197523,0.211992735,0.21201024,0.212027745
CPNH,7TNH,0.00994213,0.00994213,0.00994213,0.00994213,0.009949847,0.009957563,0.00996528,0.011083336,0.012201392,0.013319448,0.014437504,0.01555556,0.018064818,0.020574076,0.023083334,0.025592592,0.02810185,0.02930324,0.03050463,0.03170602,0.03290741,0.0341088,0.034709495,0.03531019,0.035910885,0.03651158,0.037112275,0.03771297,0.038313665,0.03891436,0.039515055,0.04011575,0.040716445,0.04131714,0.041917835,0.04251853,0.043119225,0.04371992,0.044320615,0.04492131,0.045522005
CPNJ,7TNJ,0.07820121,0.07820121,0.07820121,0.07820121,0.079108443,0.080015677,0.08092291,0.090593438,0.100263966,0.109934494,0.119605022,0.12927555,0.136761136,0.144246722,0.151732308,0.159217894,0.16670348,0.16993629,0.1731691,0.17640191,0.17963472,0.18286753,0.184483935,0.18610034,0.187716745,0.18933315,0.190949555,0.19256596,0.194182365,0.19579877,0.197415175,0.19903158,0.200647985,0.20226439,0.203880795,0.2054972,0.207113605,0.20873001,0.210346415,0.21196282,0.213579225
CPNM,7TNM,0.25089545,0.25089545,0.25089545,0.25089545,0.255623287,0.260351123,0.26507896,0.278884526,0.292690092,0.306495658,0.320301224,0.33410679,0.331746694,0.329386598,0.327026502,0.324666406,0.32230631,0.330378728,0.338451146,0.346523564,0.354595982,0.3626684,0.366704609,0.370740818,0.374777027,0.378813236,0.382849445,0.386885654,0.390921863,0.394958072,0.398994281,0.40303049,0.407066699,0.411102908,0.415139117,0.419175326,0.423211535,0.427247744,0.431283953,0.435320162,0.439356371
CPNY,7TNY,0.66780979,0.66780979,0.66780979,0.66780979,0.671665323,0.675520857,0.67937639,0.762987182,0.846597974,0.930208766,1.013819558,1.09743035,1.168485162,1.239539974,1.310594786,1.381649598,1.45270441,1.480587082,1.508469754,1.536352426,1.564235098,1.59211777,1.606059106,1.620000442,1.633941778,1.647883114,1.66182445,1.675765786,1.689707122,1.703648458,1.717589794,1.73153113,1.745472466,1.759413802,1.773355138,1.787296474,1.80123781,1.815179146,1.829120482,1.843061818,1.857003154
CPNC,7TNC,0.93888287,0.93888287,0.93888287,0.93888287,0.972282277,1.005681683,1.03908109,1.18560275,1.33212441,1.47864607,1.62516773,1.77168939,1.845329072,1.918968754,1.992608436,2.066248118,2.1398878,2.270145282,2.400402764,2.530660246,2.660917728,2.79117521,2.856303951,2.921432692,2.986561433,3.051690174,3.116818915,3.181947656,3.247076397,3.312205138,3.377333879,3.44246262,3.507591361,3.572720102,3.637848843,3.702977584,3.768106325,3.833235066,3.898363807,3.963492548,4.028621289
CPND,7TND,3.25713522,3.25713522,3.25713522,3.25713522,3.327956483,3.398777747,3.46959901,3.494950768,3.520302526,3.545654284,3.571006042,3.5963578,3.667312792,3.738267784,3.809222776,3.880177768,3.95113276,4.173589078,4.396045396,4.618501714,4.840958032,5.06341435,5.174642509,5.285870668,5.397098827,5.508326986,5.619555145,5.730783304,5.842011463,5.953239622,6.064467781,6.17569594,6.286924099,6.398152258,6.509380417,6.620608576,6.731836735,6.843064894,6.954293053,7.065521212,7.176749371
CPOH,7TOH,4.04055481,4.04055481,4.04055481,4.04055481,4.164285177,4.288015543,4.41174591,4.57035969,4.72897347,4.88758725,5.04620103,5.20481481,5.402252726,5.599690642,5.797128558,5.994566474,6.19200439,6.376370822,6.560737254,6.745103686,6.929470118,7.11383655,7.206019766,7.298202982,7.390386198,7.482569414,7.57475263,7.666935846,7.759119062,7.851302278,7.943485494,8.03566871,8.127851926,8.220035142,8.312218358,8.404401574,8.49658479,8.588768006,8.680951222,8.773134438,8.865317654
CPOK,7TOK,1.47323794,1.47323794,1.47323794,1.47323794,1.618899713,1.764561487,1.91022326,2.632536496,3.354849732,4.077162968,4.799476204,5.52178944,6.047379122,6.572968804,7.098558486,7.624148168,8.14973785,8.6110519,9.07236595,9.53368,9.99499405,10.4563081,10.68696513,10.91762215,11.14827918,11.3789362,11.60959323,11.84025025,12.07090728,12.3015643,12.53222133,12.76287835,12.99353538,13.2241924,13.45484943,13.68550645,13.91616348,14.1468205,14.37747753,14.60813455,14.83879158
CPOR,7TOR,0.60714562,0.60714562,0.60714562,0.60714562,0.608585053,0.610024487,0.61146392,0.612950082,0.614436244,0.615922406,0.617408568,0.61889473,0.620381712,0.621868694,0.623355676,0.624842658,0.62632964,0.630313286,0.634296932,0.638280578,0.642264224,0.64624787,0.648239693,0.650231516,0.652223339,0.654215162,0.656206985,0.658198808,0.660190631,0.662182454,0.664174277,0.6661661,0.668157923,0.670149746,0.672141569,0.674133392,0.676125215,0.678117038,0.680108861,0.682100684,0.684092507
CPPA,7TPA,1.04338369,1.04338369,1.04338369,1.04338369,1.039753293,1.036122897,1.0324925,1.122254598,1.212016696,1.301778794,1.391540892,1.48130299,1.600897682,1.720492374,1.840087066,1.959681758,2.07927645,2.187792492,2.296308534,2.404824576,2.513340618,2.62185666,2.676114681,2.730372702,2.784630723,2.838888744,2.893146765,2.947404786,3.001662807,3.055920828,3.110178849,3.16443687,3.218694891,3.272952912,3.327210933,3.381468954,3.435726975,3.489984996,3.544243017,3.598501038,3.652759059
CPRI,7TRI,0.00173611,0.00173611,0.00173611,0.00173611,0.00173611,0.00173611,0.00173611,0.00180324,0.00187037,0.0019375,0.00200463,0.00207176,0.002460648,0.002849536,0.003238424,0.003627312,0.0040162,0.004168978,0.004321756,0.004474534,0.004627312,0.00478009,0.004856479,0.004932868,0.005009257,0.005085646,0.005162035,0.005238424,0.005314813,0.005391202,0.005467591,0.00554398,0.005620369,0.005696758,0.005773147,0.005849536,0.005925925,0.006002314,0.006078703,0.006155092,0.006231481
CPSC,7TSC,0.32321244,0.32321244,0.32321244,0.32321244,0.335455853,0.347699267,0.35994268,0.39834372,0.43674476,0.4751458,0.51354684,0.55194788,0.598577488,0.645207096,0.691836704,0.738466312,0.78509592,0.858719166,0.932342412,1.005965658,1.079588904,1.15321215,1.190023773,1.226835396,1.263647019,1.300458642,1.337270265,1.374081888,1.410893511,1.447705134,1.484516757,1.52132838,1.558140003,1.594951626,1.631763249,1.668574872,1.705386495,1.742198118,1.779009741,1.815821364,1.852632987
CPSD,7TSD,4.77023285,4.77023285,4.77023285,4.77023285,4.862730217,4.955227583,5.04772495,5.182594872,5.317464794,5.452334716,5.587204638,5.72207456,5.867599956,6.013125352,6.158650748,6.304176144,6.44970154,6.610850684,6.771999828,6.933148972,7.094298116,7.25544726,7.336021832,7.416596404,7.497170976,7.577745548,7.65832012,7.738894692,7.819469264,7.900043836,7.980618408,8.06119298,8.141767552,8.222342124,8.302916696,8.383491268,8.46406584,8.544640412,8.625214984,8.705789556,8.786364128
CPTN,7TTN,1.02810038,1.02810038,1.02810038,1.02810038,1.069815283,1.111530187,1.15324509,1.362226124,1.571207158,1.780188192,1.989169226,2.19815026,2.367308324,2.536466388,2.705624452,2.874782516,3.04394058,3.252566472,3.461192364,3.669818256,3.878444148,4.08707004,4.191382986,4.295695932,4.400008878,4.504321824,4.60863477,4.712947716,4.817260662,4.921573608,5.025886554,5.1301995,5.234512446,5.338825392,5.443138338,5.547451284,5.65176423,5.756077176,5.860390122,5.964703068,6.069016014
CPTX,7TTX,3.60937777,3.60937777,3.60937777,3.60937777,3.778929657,3.948481543,4.11803343,4.668369342,5.218705254,5.769041166,6.319377078,6.86971299,7.906441692,8.943170394,9.979899096,11.0166278,12.0533565,13.09095104,14.12854558,15.16614012,16.20373466,17.2413292,17.76012647,18.27892374,18.79772101,19.31651828,19.83531555,20.35411282,20.87291009,21.39170736,21.91050463,22.4293019,22.94809917,23.46689644,23.98569371,24.50449098,25.02328825,25.54208552,26.06088279,26.57968006,27.09847733
CPUT,7TUT,0.37680061,0.37680061,0.37680061,0.37680061,0.378471077,0.380141543,0.38181201,0.378732362,0.375652714,0.372573066,0.369493418,0.36641377,0.367105374,0.367796978,0.368488582,0.369180186,0.36987179,0.370370202,0.370868614,0.371367026,0.371865438,0.37236385,0.372613056,0.372862262,0.373111468,0.373360674,0.37360988,0.373859086,0.374108292,0.374357498,0.374606704,0.37485591,0.375105116,0.375354322,0.375603528,0.375852734,0.37610194,0.376351146,0.376600352,0.376849558,0.377098764
CPVT,7TVT,0.05321759,0.05321759,0.05321759,0.05321759,0.054382713,0.055547837,0.05671296,0.060738424,0.064763888,0.068789352,0.072814816,0.07684028,0.085666668,0.094493056,0.103319444,0.112145832,0.12097222,0.125321758,0.129671296,0.134020834,0.138370372,0.14271991,0.144894679,0.147069448,0.149244217,0.151418986,0.153593755,0.155768524,0.157943293,0.160118062,0.162292831,0.1644676,0.166642369,0.168817138,0.170991907,0.173166676,0.175341445,0.177516214,0.179690983,0.181865752,0.184040521
CPVA,7TVA,0.70374454,0.70374454,0.70374454,0.70374454,0.734567653,0.765390767,0.79621388,0.90971769,1.0232215,1.13672531,1.25022912,1.36373293,1.46703952,1.57034611,1.6736527,1.77695929,1.88026588,1.994097346,2.107928812,2.221760278,2.335591744,2.44942321,2.506338943,2.563254676,2.620170409,2.677086142,2.734001875,2.790917608,2.847833341,2.904749074,2.961664807,3.01858054,3.075496273,3.132412006,3.189327739,3.246243472,3.303159205,3.360074938,3.416990671,3.473906404,3.530822137
CPWA,7TWA,1.13475103,1.13475103,1.13475103,1.13475103,1.14048286,1.14621469,1.15194652,1.152941132,1.153935744,1.154930356,1.155924968,1.15691958,1.161231418,1.165543256,1.169855094,1.174166932,1.17847877,1.188596138,1.198713506,1.208830874,1.218948242,1.22906561,1.234124294,1.239182978,1.244241662,1.249300346,1.25435903,1.259417714,1.264476398,1.269535082,1.274593766,1.27965245,1.284711134,1.289769818,1.294828502,1.299887186,1.30494587,1.310004554,1.315063238,1.320121922,1.325180606
CPWV,7TWV,0.14628183,0.14628183,0.14628183,0.14628183,0.15318109,0.16008035,0.16697961,0.206619338,0.246259066,0.285898794,0.325538522,0.36517825,0.415747262,0.466316274,0.516885286,0.567454298,0.61802331,0.644711092,0.671398874,0.698086656,0.724774438,0.75146222,0.764806111,0.778150002,0.791493893,0.804837784,0.818181675,0.831525566,0.844869457,0.858213348,0.871557239,0.88490113,0.898245021,0.911588912,0.924932803,0.938276694,0.951620585,0.964964476,0.978308367,0.991652258,1.004996149
CPWI,7TWI,3.00120993,3.00120993,3.00120993,3.00120993,3.066187843,3.131165757,3.19614367,3.331020582,3.465897494,3.600774406,3.735651318,3.87052823,4.06542924,4.26033025,4.45523126,4.65013227,4.84503328,5.108350482,5.371667684,5.634984886,5.898302088,6.16161929,6.293277891,6.424936492,6.556595093,6.688253694,6.819912295,6.951570896,7.083229497,7.214888098,7.346546699,7.4782053,7.609863901,7.741522502,7.873181103,8.004839704,8.136498305,8.268156906,8.399815507,8.531474108,8.663132709
CPWY,7TWY,0.39871952,0.39871952,0.39871952,0.39871952,0.399767577,0.400815633,0.40186369,0.398481192,0.395098694,0.391716196,0.388333698,0.3849512,0.386982098,0.389012996,0.391043894,0.393074792,0.39510569,0.39593092,0.39675615,0.39758138,0.39840661,0.39923184,0.399644455,0.40005707,0.400469685,0.4008823,0.401294915,0.40170753,0.402120145,0.40253276,0.402945375,0.40335799,0.403770605,0.40418322,0.404595835,0.40500845,0.405421065,0.40583368,0.406246295,0.40665891,0.407071525
CPAL,8TAL,1.10916667,1.10916667,1.10916667,1.10916667,1.113985343,1.118804017,1.12362269,1.127837966,1.132053242,1.136268518,1.140483794,1.14469907,1.147643516,1.150587962,1.153532408,1.156476854,1.1594213,1.161699078,1.163976856,1.166254634,1.168532412,1.17081019,1.171949079,1.173087968,1.174226857,1.175365746,1.176504635,1.177643524,1.178782413,1.179921302,1.181060191,1.18219908,1.183337969,1.184476858,1.185615747,1.186754636,1.187893525,1.189032414,1.190171303,1.191310192,1.192449081
CPAZ,8TAZ,0.01778935,0.01778935,0.01778935,0.01778935,0.01792824,0.01806713,0.01820602,0.018358798,0.018511576,0.018664354,0.018817132,0.01896991,0.019120372,0.019270834,0.019421296,0.019571758,0.01972222,0.019874998,0.020027776,0.020180554,0.020333332,0.02048611,0.020562499,0.020638888,0.020715277,0.020791666,0.020868055,0.020944444,0.021020833,0.021097222,0.021173611,0.02125,0.021326389,0.021402778,0.021479167,0.021555556,0.021631945,0.021708334,0.021784723,0.021861112,0.021937501
CPAR,8TAR,0.87997685,0.87997685,0.87997685,0.87997685,0.88187114,0.88376543,0.88565972,0.88716898,0.88867824,0.8901875,0.89169676,0.89320602,0.893914354,0.894622688,0.895331022,0.896039356,0.89674769,0.89712269,0.89749769,0.89787269,0.89824769,0.89862269,0.89881019,0.89899769,0.89918519,0.89937269,0.89956019,0.89974769,0.89993519,0.90012269,0.90031019,0.90049769,0.90068519,0.90087269,0.90106019,0.90124769,0.90143519,0.90162269,0.90181019,0.90199769,0.90218519
CPCA,8TCA,0.61797454,0.61797454,0.61797454,0.61797454,0.61900849,0.62004244,0.62107639,0.621689816,0.622303242,0.622916668,0.623530094,0.62414352,0.623854168,0.623564816,0.623275464,0.622986112,0.62269676,0.621990742,0.621284724,0.620578706,0.619872688,0.61916667,0.618813661,0.618460652,0.618107643,0.617754634,0.617401625,0.617048616,0.616695607,0.616342598,0.615989589,0.61563658,0.615283571,0.614930562,0.614577553,0.614224544,0.613871535,0.613518526,0.613165517,0.612812508,0.612459499
CPCO,8TCO,0.01733796,0.01733796,0.01733796,0.01733796,0.01743827,0.01753858,0.01763889,0.017736112,0.017833334,0.017930556,0.018027778,0.018125,0.018231482,0.018337964,0.018444446,0.018550928,0.01865741,0.018747688,0.018837966,0.018928244,0.019018522,0.0191088,0.019153939,0.019199078,0.019244217,0.019289356,0.019334495,0.019379634,0.019424773,0.019469912,0.019515051,0.01956019,0.019605329,0.019650468,0.019695607,0.019740746,0.019785885,0.019831024,0.019876163,0.019921302,0.019966441
